YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT,NRSNG_VISITS_CNT,MSW_VISITS_CNT,AIDE_VISITS_CNT,TOT_NRSNG_MNTS,HOSPC_RHC_DAYS_PCT
2023,FY,PROVIDER,HOS,221544,Beacon Hospice An Amedisys Company,Charlestown,MA,02129,2147,2177,177906,54435739,34652690,34652690,32139279,40,*,84,37,63,88,3,3,4,0,1,1,2.37,*,20,12,0,29,0,28,8,1,*,1,*,*,*,*,46181,6992,52873,2402805,100
2023,FY,PROVIDER,HOS,221545,Hospice Of Nashoba Nursing Service,Shirley,MA,01464,79,80,4177,1239219,810598,810598,780416,*,0,82,41,59,97,0,0,*,0,*,0,2.77,*,51,0,0,15,0,25,*,*,0,*,0,0,0,0,1442,19,929,78960,100
2023,FY,PROVIDER,HOS,221554,Visiting Nurse Association Of Cape Cod Hospice,Hyannis,MA,02601,944,966,49324,21720827,11745712,11745712,10303476,16,*,84,47,53,94,2,*,*,0,2,*,2.40,*,40,5,0,21,0,25,6,2,0,1,0,*,*,*,22730,2598,14126,1395705,98
2023,FY,PROVIDER,HOS,221555,Compassus - Southern Massachusetts,North Andover,MA,01845,636,654,51941,13418943,9783382,9783382,9336261,67,*,85,34,66,92,*,2,3,0,*,*,2.18,*,10,3,0,49,0,32,2,*,*,*,0,*,*,0,12130,2553,34371,412650,100
2023,FY,PROVIDER,HOS,221559,Broad Reach Hospice,Chatham,MA,02633,326,330,31206,7665500,6224721,6224721,5531956,20,*,87,35,65,98,*,0,*,0,*,*,1.92,0,13,6,*,52,0,23,6,*,0,*,0,0,0,0,6555,1660,14007,333015,100
2023,FY,PROVIDER,HOS,221560,Compassus - Greater Western Massachusetts,Auburn,MA,01501,186,190,12395,3146810,2471384,2471384,2356143,60,0,80,40,60,90,*,*,*,0,*,*,2.79,*,19,*,*,17,0,36,15,*,0,*,0,*,*,*,3430,585,2482,192345,99
2023,FY,PROVIDER,HOS,221561,Pioneer Valley Hospice & Palliative Care,Greenfield,MA,01301,211,212,14768,3437152,2617167,2617167,2723451,33,0,84,38,62,99,*,*,0,0,*,0,2.27,*,25,8,0,16,0,39,9,*,*,*,0,*,*,0,3605,*,159,205080,100
2023,FY,PROVIDER,HOS,221562,All Care Hospice Inc,Lynn,MA,01901,455,497,46992,11244836,8772765,8772765,8344863,27,*,86,34,66,87,*,*,8,0,*,*,2.59,*,23,*,*,32,0,29,10,*,*,3,0,*,0,*,9357,2877,11282,463515,100
2023,FY,PROVIDER,HOS,221563,New England Hospice Ii Llc,Hingham,MA,02043,501,512,38371,16925637,6914352,6914352,6934455,70,*,85,34,66,91,*,*,5,0,*,*,2.38,*,14,5,0,26,0,31,8,*,*,2,*,13,*,*,12199,3554,19768,494805,100
2023,FY,PROVIDER,HOS,221565,Overlook Hospice Services,Charlton,MA,01507,197,202,12778,2933596,2376686,2376686,2310235,27,0,85,38,62,93,*,0,*,0,*,*,2.57,0,29,8,0,23,0,23,10,*,*,*,0,*,0,*,2896,435,2649,167115,100
2023,FY,PROVIDER,HOS,221566,Ascend Hospice,Worcester,MA,01604,511,526,52641,13198678,9970742,9970742,9284612,40,*,85,35,65,91,4,2,2,0,*,*,2.25,*,17,10,*,47,0,18,5,*,*,*,0,*,0,0,11213,1876,12422,666450,100
2023,FY,PROVIDER,HOS,221568,Compassus - Greater Boston,Northampton,MA,01060,214,224,17852,3887539,3085637,3085637,3233727,31,0,85,40,60,89,*,*,*,0,*,*,2.45,*,23,6,0,22,0,33,9,*,0,*,0,0,0,*,4268,484,2055,171825,100
2023,FY,PROVIDER,HOS,221569,Jhc Hospice,Worcester,MA,01609,387,399,24198,9108697,4718729,4718729,4496232,40,*,85,33,67,94,*,*,3,0,*,*,2.59,*,21,5,0,35,0,26,9,*,0,*,0,0,0,0,8125,1392,8989,350745,100
2023,FY,PROVIDER,HOS,221570,Hospice Services Of Massachusetts,Lakeville,MA,02347,530,555,56826,20377226,10830526,10830526,10019643,45,*,85,39,61,92,3,*,*,0,*,*,2.20,*,10,4,0,68,0,13,3,*,0,*,0,0,*,*,13518,2845,27464,545940,100
2023,FY,PROVIDER,HOS,221571,Hospice Of The Fisher Home,Amherst,MA,01002,131,134,6054,2212776,1073601,1073601,1125521,8,*,86,42,58,94,*,*,*,0,*,0,2.30,0,30,12,*,18,0,28,*,*,*,*,0,0,0,*,1638,419,6024,135420,100
2023,FY,PROVIDER,HOS,221573,Beacon Hospice An Amyedisys Company,Springfield,MA,01151,504,514,34735,9145351,5996583,5996583,6285110,41,0,84,38,62,84,6,*,8,0,*,*,2.55,0,32,5,0,35,0,20,5,*,*,*,0,0,0,0,8629,960,6759,378855,100
2023,FY,PROVIDER,HOS,221575,Notre Dame Hospice,Worcester,MA,01605,317,323,29445,7326816,5534694,5534694,5274087,43,0,86,32,68,92,*,*,*,0,*,*,2.40,*,23,*,0,38,0,28,6,*,*,*,0,0,*,*,7576,1735,7031,322200,100
2023,FY,PROVIDER,HOS,221576,Hospice Services Of Western & Central Mass,Feeding Hills,MA,01030,345,350,25296,7766077,4599033,4599033,4548433,61,0,83,36,64,91,*,*,5,0,*,*,2.56,*,17,*,0,40,0,27,9,*,0,*,0,*,0,0,5679,1210,5134,299910,100
2023,FY,PROVIDER,HOS,221577,Trinity Hospice Llc,Worcester,MA,01607,118,118,11444,3946395,2102889,2102889,2006525,63,0,85,34,66,92,*,*,*,0,*,0,2.34,*,12,13,0,31,0,34,*,*,0,*,0,*,0,0,2161,441,6130,133545,100
2023,FY,PROVIDER,HOS,221578,Accentcare Hospice & Palliative Care Of Massachuse,Norwood,MA,02062,1346,1395,77161,31279201,19117006,19117006,17267387,40,*,81,43,57,71,17,5,4,*,1,*,2.65,4,26,3,0,14,0,37,9,3,*,1,0,1,1,*,20807,2132,14265,726180,95
2023,FY,PROVIDER,HOS,221579,Fidelis Hospice,Haverhill,MA,01832,263,274,25178,9301910,4919092,4919092,4528739,81,0,86,34,66,89,*,*,*,0,*,*,2.41,*,12,4,*,47,0,26,5,0,*,*,*,0,*,*,5190,1619,7567,330060,100
2023,FY,PROVIDER,HOS,221580,Beacon Hospice An Amedisys Company,Leominster,MA,01453,402,409,24626,7134411,4729187,4729187,4531098,48,*,80,43,57,90,3,*,6,0,*,*,2.33,*,29,*,0,33,0,16,12,*,0,*,0,*,0,0,6145,897,4948,313380,100
2023,FY,PROVIDER,HOS,221581,Spectrum Home Health And Hospice Care,Longmeadow,MA,01106,108,110,5935,2419963,1044747,1044747,1095026,39,0,88,29,71,90,*,*,*,0,*,*,2.18,0,23,10,0,*,0,52,*,*,0,*,0,0,*,0,2007,457,2450,82290,100
2023,FY,PROVIDER,HOS,221582,Compassionate Care Hospice,Woburn,MA,01801,516,531,46604,16213855,8830626,8830626,8291493,35,*,85,34,66,92,3,*,*,0,*,*,2.20,*,13,5,0,48,0,29,4,*,*,*,0,*,*,0,15685,2310,24994,778725,100
2023,FY,PROVIDER,HOS,221583,Norwell Visiting Nurse Association And Hospice,Norwell,MA,02061,939,952,57361,19759794,11940446,11940446,10701693,15,*,84,44,56,95,*,1,*,0,*,*,2.64,*,34,2,*,20,0,24,7,1,*,*,*,11,*,0,15929,1754,9944,855525,100
2023,FY,PROVIDER,HOS,221584,Legacy Lifecare Hospice And Palliative Care,Chelsea,MA,02150,66,69,7181,2670798,1346637,1346637,1254657,64,0,89,*,*,95,*,0,*,0,0,0,2.09,*,*,19,0,42,0,16,*,*,0,*,0,0,0,0,1169,397,3556,43620,100
2023,FY,PROVIDER,HOS,221586,Brookhaven Hospice,Westborough,MA,01581,453,463,40271,10788500,7491354,7491354,7158578,38,*,86,35,65,95,*,*,*,0,*,*,2.21,*,13,15,0,49,0,15,6,*,0,*,0,*,0,*,10663,1830,14644,588510,100
2023,FY,PROVIDER,HOS,221588,Visiting Nurse & Community Care,Arlington,MA,02474,112,120,12847,3154681,2344046,2344046,2244690,*,*,87,32,68,95,0,*,0,0,*,*,2.16,0,16,*,0,48,0,23,*,*,0,0,0,0,0,0,3519,302,4941,195345,100
2023,FY,PROVIDER,HOS,221589,Serenity Hospice Llc,Westford,MA,01886,67,69,4386,1549855,862573,862573,815545,72,0,87,27,73,93,*,0,0,0,*,*,2.05,*,*,*,0,65,0,*,*,0,0,0,0,0,0,0,1229,177,2298,73380,100
2023,FY,PROVIDER,HOS,221590,Vna & Hospice Of Greater Milford,Milford,MA,01757,585,611,39365,10234322,7636533,7636533,7192826,31,0,85,36,64,95,*,*,2,0,*,*,2.48,*,25,6,0,36,0,20,11,*,0,*,0,*,*,0,12011,2703,4839,680745,100
2023,FY,PROVIDER,HOS,221591,Gentiva,Auburndale,MA,02466,317,328,21721,5617417,4321799,4321799,3941992,63,0,84,34,66,82,10,*,3,0,*,*,2.44,*,18,*,0,32,0,27,9,4,*,*,0,4,*,*,5949,1390,8136,278070,100
2023,FY,PROVIDER,HOS,221592,Hanover Hospice,Fall River,MA,02720,74,75,7767,1888326,1432785,1432785,1398522,73,0,89,23,77,96,*,0,*,0,0,0,1.74,*,*,0,0,23,0,33,25,*,0,*,0,0,0,0,1348,483,3368,78225,100
2023,FY,PROVIDER,HOS,221593,Compassionate Care Hospice Of Southeastern Mass Ll,Taunton,MA,02780,593,600,48224,17099079,9231641,9231641,8909210,43,0,84,41,59,92,*,*,4,*,*,*,2.34,*,20,*,0,33,0,30,14,2,0,*,0,*,*,0,15260,2599,25988,646695,99
2023,FY,PROVIDER,HOS,221594,Kindred  Hospice,Fall River,MA,02723,152,165,14393,3525366,2617134,2617134,2542703,58,0,85,33,67,91,*,0,*,0,*,*,2.40,0,16,0,*,52,0,23,8,*,0,0,0,*,0,0,4524,687,5615,172965,100
2023,FY,PROVIDER,HOS,221596,Hebrew Seniorlife Hospice Care Inc,Dedham,MA,02026,177,180,14478,4179085,2840114,2840114,2577475,10,0,91,36,64,95,*,*,*,0,*,0,2.38,0,18,15,0,21,0,38,*,*,0,*,0,*,0,0,4377,716,3218,278820,100
2023,FY,PROVIDER,HOS,221599,Alliance Hospice Care Llc,Newton,MA,02461,12,14,1947,680977,375431,375431,336770,*,0,92,*,*,92,0,0,0,0,*,*,2.04,0,*,*,0,*,0,*,*,0,*,0,0,0,0,0,438,73,1579,22995,100
2023,FY,PROVIDER,HOS,221600,Constellation Hospice,Newburyport,MA,01950,184,201,17640,4943340,3308816,3308816,3128019,64,0,84,32,68,89,*,*,*,0,*,*,2.27,*,10,*,0,64,0,10,6,*,*,*,0,*,0,0,3068,1181,6261,138225,100
2023,FY,PROVIDER,HOS,221602,Elara Caring,Newburyport,MA,01950,107,113,9256,2238474,1732118,1732118,1658627,31,0,88,31,69,97,0,*,*,0,0,0,2.16,*,12,16,0,24,0,35,*,0,*,*,0,0,*,*,2288,525,2823,120120,100
2023,FY,PROVIDER,HOS,221604,West River Hospice,Needham,MA,02494,157,166,15562,3225465,2885230,2885230,2727387,32,0,86,33,67,92,*,*,*,0,*,*,2.08,*,21,*,0,47,0,19,*,*,0,0,0,0,0,*,2513,628,4596,115020,100
2023,FY,PROVIDER,HOS,221605,First Choice Healthcare Inc,Brookline,MA,02445,150,154,12472,4155046,2404634,2404634,2208584,76,0,87,27,73,60,9,18,*,0,*,*,2.23,*,21,*,0,31,0,26,*,0,0,0,0,14,0,0,3221,581,7810,167985,100
2023,FY,PROVIDER,HOS,221606,Harborside Hospice Of Massachusetts Llc,Haverhill,MA,01831,186,188,11545,3231013,2191567,2191567,2098833,58,*,86,34,66,96,0,*,*,0,*,0,2.45,*,9,6,0,39,0,31,7,*,*,*,0,0,*,0,2108,611,6214,142035,100
2023,FY,PROVIDER,HOS,221607,Faith And Family Hospice,Marlborough,MA,01752,246,250,20209,5129395,3865149,3865149,3711640,22,0,84,37,63,93,*,*,*,0,*,*,2.31,0,18,15,*,46,0,14,5,*,0,*,0,0,0,0,5574,921,5688,316380,99
2023,FY,PROVIDER,HOS,221608,Brockton Visiting Nurse Association,Brockton,MA,02301,140,145,11894,3874850,2346336,2346336,2119967,40,0,83,48,52,74,15,*,*,0,*,*,2.70,0,34,*,0,30,0,12,14,*,0,*,0,0,0,0,2778,347,5926,141885,100
2023,FY,PROVIDER,HOS,221609,Continuum Care Of Mass Llc,Fall River,MA,02723,234,237,19835,5507513,3866527,3866527,3599220,32,0,86,38,62,94,*,*,*,0,0,*,2.36,0,10,11,0,51,0,20,6,*,0,*,0,*,0,0,4774,936,7505,223635,100
2023,FY,PROVIDER,HOS,221610,Autumn Hospice,Norwell,MA,02061,233,245,18881,6275985,3800135,3800135,3407782,49,0,87,32,68,97,*,0,*,0,0,*,2.06,0,7,14,0,54,0,20,4,*,0,*,0,0,0,*,3994,689,6422,151185,100
2023,FY,PROVIDER,HOS,221611,Caring Hospice Services Of Massachusetts Llc,Norwood,MA,02062,111,119,10190,2147891,1957421,1957421,1828705,*,0,88,29,71,95,*,0,*,0,*,0,2.00,0,*,11,0,43,0,30,*,0,0,0,0,0,0,0,2722,472,1937,142545,100
2023,FY,PROVIDER,HOS,221612,Bristol Hospice Llc,Fall River,MA,02723,128,136,12243,3467812,2258199,2258199,2201189,57,0,85,30,70,91,*,0,*,0,*,*,2.56,0,15,*,0,38,0,35,*,*,0,0,0,*,0,0,3812,680,5196,171480,100
2023,FY,PROVIDER,HOS,221613,Convenient Hospice Services Inc,Sudbury,MA,01776,24,24,3231,819138,604259,604259,557300,*,0,86,*,*,83,*,*,*,0,0,*,2.08,0,*,*,0,*,0,*,0,0,0,0,0,0,0,0,689,133,1954,49245,100
2023,FY,PROVIDER,HOS,221614,Pathways Healthcare,Westwood,MA,02090,429,464,39911,9090860,7637973,7637973,7151607,43,*,84,45,55,67,13,6,11,*,*,*,3.21,0,15,6,*,34,0,34,7,*,0,*,0,*,*,0,8910,856,4479,330225,100
2023,FY,PROVIDER,HOS,221615,Longwood Hospice Llc,Brookline,MA,02446,76,76,6145,2111100,1245700,1245700,1116780,83,0,84,34,66,51,26,*,*,0,*,0,2.39,0,26,*,0,33,0,29,*,*,0,*,0,0,0,0,1244,310,2928,47385,100
2023,FY,PROVIDER,HOS,221616,Brighton Hospice Massachusetts Llc,Newton,MA,02464,207,217,19129,8417824,3635962,3635962,3419660,20,*,86,32,68,90,*,*,*,0,*,*,2.29,0,11,8,0,62,0,13,5,*,0,*,0,*,*,0,5167,1285,10432,234780,100
2023,FY,PROVIDER,HOS,221617,Hospice And Palliative Care Of Martha's Vineyard,Vineyard Haven,MA,02588,60,62,3779,1536401,893164,893164,735203,*,0,84,47,53,92,*,0,0,0,*,0,2.00,0,37,*,0,*,*,23,18,*,0,*,0,*,0,0,1064,279,682,58875,99
2023,FY,PROVIDER,HOS,221619,Sunset Hospice,Middleboro,MA,02346,13,13,483,253096,109337,109337,97994,*,0,88,*,*,100,0,0,0,0,0,0,1.94,0,0,*,0,*,0,*,0,0,0,0,0,0,0,0,197,17,125,14940,100
2023,FY,PROVIDER,HOS,221620,Kindred Hospice,Sandwich,MA,02563,21,22,1024,303749,231111,231111,205768,*,0,87,*,*,95,*,0,0,0,*,0,1.53,0,*,0,0,*,0,*,*,*,0,*,0,0,0,0,365,91,363,18600,100
2023,FY,PROVIDER,HOS,211500,Stella Maris Inc,Timonium,MD,21093,677,692,34917,9594012,7218815,7218815,7475556,29,*,84,37,63,77,18,*,2,*,*,*,2.38,3,30,10,0,25,0,20,7,2,*,2,0,*,*,*,7655,1184,5705,360660,96
2023,FY,PROVIDER,HOS,211502,Holy Cross Home Care And Hospice,Silver Spring,MD,20901,493,504,24374,7792967,5115675,5115675,5212538,24,0,84,40,60,50,31,9,8,0,*,*,2.49,*,26,*,0,35,0,26,9,*,*,*,0,0,*,*,5564,1292,3290,293790,96
2023,FY,PROVIDER,HOS,211503,Prince George's Hospice,Rockville,MD,20850,2035,2064,102918,29854924,20728252,20728252,21198597,15,*,84,42,58,67,17,8,5,0,1,1,2.27,4,31,1,0,21,0,23,8,3,*,3,*,6,2,*,20626,4965,15341,1444305,98
2023,FY,PROVIDER,HOS,211505,Coastal Hospice Inc,Salisbury,MD,21804,1253,1293,82081,20375222,15143851,15143851,16227742,21,1,81,42,58,84,14,*,*,0,1,*,2.36,*,30,*,0,9,0,43,9,3,*,2,*,3,*,*,23611,4178,20629,1396320,97
2023,FY,PROVIDER,HOS,211507,Accentcare Hospice & Palliative Care Of Maryland,Columbia,MD,21045,2618,2687,145989,54869579,30734301,30734301,31545448,34,1,80,42,58,62,34,2,1,*,*,0,2.60,4,24,1,0,9,*,46,8,2,1,1,*,1,2,2,35565,5920,31204,1797870,96
2023,FY,PROVIDER,HOS,211508,Jewish Social Service Agency Hospice,Rockville,MD,20850,892,939,60003,14303260,10667634,10667634,10991021,9,*,88,35,65,83,7,4,3,*,*,2,2.18,*,19,1,0,22,0,52,5,*,0,2,0,*,*,*,13398,3342,4895,806055,100
2023,FY,PROVIDER,HOS,211509,Hospice Of The Chesapeake,Pasadena,MD,21122,2589,2666,157722,41079376,30274924,30274924,30874914,14,0,83,40,60,71,25,1,2,0,1,1,2.41,1,28,2,0,14,0,41,7,2,1,1,*,1,1,1,32124,6755,27846,1976370,98
2023,FY,PROVIDER,HOS,211511,Hospice Of Washington County Inc,Hagerstown,MD,21742,961,997,48839,17881095,8970221,8970221,10036033,24,*,82,43,57,95,3,*,*,0,*,*,2.35,6,28,7,0,8,0,36,9,3,*,3,0,*,2,0,16926,2809,12930,659910,97
2023,FY,PROVIDER,HOS,211516,Frederick Health Hospice,Frederick,MD,21702,1042,1066,56556,15267773,10411649,10411649,10709254,17,*,83,44,56,89,5,2,2,*,1,*,2.36,2,22,2,0,25,0,21,12,3,*,3,0,9,*,1,15390,2204,13041,700170,99
2023,FY,PROVIDER,HOS,211519,Hospice Of Charles County,Waldorf,MD,20603,545,558,26484,7839002,5611750,5611750,5472601,18,*,81,40,60,55,41,*,*,*,*,*,2.48,*,35,*,0,11,0,36,10,2,*,*,0,*,*,*,6169,985,5303,341985,97
2023,FY,PROVIDER,HOS,211521,Calvert Hospice,Prince Frederick,MD,20678,313,321,15483,4070539,3025583,3025583,2948279,16,*,81,42,58,87,10,*,*,0,*,0,2.41,*,34,*,*,15,0,37,6,*,*,*,0,*,*,*,3485,407,2783,255195,100
2023,FY,PROVIDER,HOS,211522,Bridginglife Inc.,Westminster,MD,21157,2068,2088,82185,32084361,18445495,18445495,19152975,26,*,82,41,59,71,26,1,1,*,*,1,2.47,3,24,2,*,23,0,28,11,3,*,3,0,*,2,2,22431,6343,22547,2266365,95
2023,FY,PROVIDER,HOS,211526,Gilchrist Hospice Care Inc,Hunt Valley,MD,21031,5139,5306,269990,95328341,52751287,52751287,54696290,19,*,83,40,60,72,23,2,1,*,1,*,2.52,2,29,1,*,31,*,25,7,3,1,3,0,*,1,1,79598,12743,86280,3730140,98
2023,FY,PROVIDER,HOS,211529,Compass Regional Hospice Inc,Centreville,MD,21617,577,597,32806,9481052,5898601,5898601,6303317,18,45,83,46,54,92,6,0,*,0,*,*,2.24,*,28,4,0,31,0,20,9,3,*,4,0,*,*,*,8707,2276,20373,565665,99
2023,FY,PROVIDER,HOS,211533,Promedica Hospice Care,Windsor Mill,MD,21244,456,479,49002,13403757,8355183,8355183,8655950,39,*,84,38,62,68,27,2,*,*,*,*,2.31,0,13,*,0,24,0,55,4,*,0,*,0,*,0,0,8587,1897,12659,508860,99
2023,FY,PROVIDER,HOS,211534,Western Maryland Health System Hospice Services,Cumberland,MD,21502,233,239,11322,3100417,1974733,1974733,2151063,22,*,81,43,57,96,*,0,*,0,*,0,2.61,0,40,*,*,26,0,18,8,*,0,*,0,0,*,0,3343,929,1766,182310,100
2023,FY,PROVIDER,HOS,211535,Hospice Of Garrett County,Oakland,MD,21550,141,144,7111,1873931,1165763,1165763,1290642,26,89,81,42,58,98,0,0,*,0,0,*,2.70,*,28,*,0,23,0,23,13,*,0,*,0,*,0,0,2550,712,2617,174420,100
2023,FY,PROVIDER,HOS,211536,Amedisys Hospice Of Greater Chesapeake,Rosedale,MD,21237,1402,1445,76616,22971528,14417722,14417722,14678419,19,*,82,41,59,86,11,*,1,0,*,*,2.31,2,23,4,0,28,0,28,10,2,0,2,0,*,*,*,21626,3283,17783,1200600,99
2023,FY,PROVIDER,HOS,211539,Hospice Of St Mary's,Callaway,MD,20620,397,399,8803,2864901,1770953,1770953,1909312,23,0,80,56,44,80,14,*,3,*,*,*,2.35,5,35,13,0,5,0,12,16,6,*,3,*,3,*,*,3437,575,4749,258120,99
2023,FY,PROVIDER,HOS,211541,Capital Caring,Lanham,MD,20706,578,632,46443,14277184,8471733,8471733,8396382,36,0,83,37,63,29,64,3,*,0,*,*,2.58,*,24,*,*,44,0,22,6,*,*,*,0,*,0,*,7900,1649,10945,462660,99
2023,FY,PROVIDER,HOS,211542,Promedica Hospice Care - Beltsville,Beltsville,MD,20705,553,619,54157,15016234,9661843,9661843,9625929,33,*,83,40,60,25,66,3,4,0,*,*,2.38,*,19,0,0,31,0,36,8,*,*,4,0,*,0,0,8898,1955,13573,523920,99
2023,FY,PROVIDER,HOS,211543,Talbot Hospice Foundation Inc,Easton,MD,21601,303,307,14013,3844718,2401720,2401720,2658505,15,6,84,47,53,86,12,*,*,0,*,0,2.33,*,29,*,0,17,0,16,8,4,18,4,0,0,*,*,3867,900,2344,254085,99
2023,FY,PROVIDER,HOS,211544,Amedisys Hospice,Largo,MD,20774,157,163,13731,3786107,2548696,2548696,2482102,22,0,83,38,62,17,77,*,*,0,0,*,2.68,0,13,10,0,52,0,13,*,*,*,*,0,*,0,0,2922,611,2669,158370,99
2023,FY,PROVIDER,HOS,211546,Luminis Health Gilchrist Life Care Institute,Annapolis,MD,21401,503,514,13811,4606106,2965689,2965689,3063394,14,*,82,43,57,77,17,*,2,0,*,*,2.49,3,29,*,0,21,0,27,9,4,*,3,*,0,*,*,3553,796,1982,227055,97
2023,FY,PROVIDER,HOS,201500,Mainegeneral Community Care,Waterville,ME,04901,558,565,37292,9960732,6142220,6142220,6875796,48,26,81,44,56,97,*,*,*,0,*,*,2.50,*,40,7,*,14,0,33,5,*,0,*,0,*,*,0,10174,2394,9981,603030,100
2023,FY,PROVIDER,HOS,201501,Chans Home Health & Hospice,Brunswick,ME,04011,436,450,26755,8103169,4777642,4777642,4961680,23,12,84,39,61,97,0,*,*,0,*,*,2.09,*,21,*,*,27,0,33,12,3,*,*,0,3,*,*,8124,1932,8384,412830,100
2023,FY,PROVIDER,HOS,201502,Northern Light Home Care & Hospice,South Portland,ME,04106,1145,1181,69687,24179662,12571499,12571499,13393987,36,48,82,43,57,97,*,*,*,*,1,*,2.36,*,30,2,*,16,0,24,13,3,*,*,0,10,*,*,15321,6320,15162,912405,99
2023,FY,PROVIDER,HOS,201504,St. Joseph Hospice,Bangor,ME,04401,123,124,7203,1956786,1269678,1269678,1342174,34,10,82,42,58,97,*,0,0,0,*,0,2.20,*,26,9,0,25,0,20,11,*,*,*,0,0,0,0,1693,766,1399,92730,100
2023,FY,PROVIDER,HOS,201508,Mainehealth Care At Home,Saco,ME,04072,522,530,21921,12597547,4472969,4472969,5008224,38,91,82,45,55,97,*,0,*,0,2,*,2.48,4,28,*,*,20,0,26,9,5,*,4,0,*,2,*,4592,768,5966,223170,94
2023,FY,PROVIDER,HOS,201511,Hospice Of Southern Maine,Scarborough,ME,04074,1642,1660,82117,29484150,17155728,17155728,17270468,35,4,81,45,55,95,*,1,1,*,2,*,2.40,2,35,1,*,13,0,28,10,3,1,1,*,3,2,*,19227,5001,8491,946905,96
2023,FY,PROVIDER,HOS,201513,Androscoggin Home Healthcare & Hospice,Lewiston,ME,04240,1655,1667,106508,45679384,20023210,20023210,21766438,51,33,81,41,59,98,*,*,*,*,1,*,2.32,1,24,3,0,23,0,30,10,3,3,1,*,2,1,*,23892,2346,49042,1326360,97
2023,FY,PROVIDER,HOS,201514,Community Health & Counseling Services,Bangor,ME,04401,196,203,10501,3138038,1802606,1802606,1976927,39,61,81,53,47,97,0,0,*,*,*,0,2.28,*,43,*,0,10,0,29,6,*,0,*,0,*,0,*,2688,760,1555,169020,100
2023,FY,PROVIDER,HOS,201516,Beacon Hospice An Amedisys Company,So Portland,ME,04106,385,391,36513,10807307,6452302,6452302,6494920,46,4,85,41,59,98,*,*,*,*,*,0,2.00,0,15,*,0,23,0,46,7,*,*,0,0,5,0,0,11032,1649,10267,498975,100
2023,FY,PROVIDER,HOS,201517,Beacon Hospice An Amedisys Company,Auburn,ME,04210,832,846,56932,16940753,9418604,9418604,10456081,56,46,83,42,58,98,*,*,0,*,*,*,2.08,*,16,4,0,22,0,42,10,1,*,*,0,2,*,*,16451,3595,20792,745755,100
2023,FY,PROVIDER,HOS,201519,Compassus - Greater Maine,Scarborough,ME,04074,556,570,47051,10476403,8413236,8413236,8454924,44,3,86,31,69,97,*,*,*,*,*,*,1.82,*,7,4,0,36,0,46,4,*,*,*,0,*,0,0,9335,1887,11398,553740,100
2023,FY,PROVIDER,HOS,201520,Beacon Hospice An Amedisys Company,Bangor,ME,04401,581,593,38537,10649235,6428567,6428567,7041402,46,59,84,45,55,98,*,*,*,*,*,*,2.13,*,22,7,0,14,0,38,7,3,5,*,0,3,*,*,10898,1429,10152,477285,100
2023,FY,PROVIDER,HOS,201522,Constellation Hospice,Lewiston,ME,04240,164,165,16300,3952505,2709235,2709235,2868514,74,19,83,39,61,97,0,*,*,0,0,*,2.24,0,7,*,0,59,0,13,8,0,0,*,0,9,0,0,3350,1108,7146,127620,100
2023,FY,PROVIDER,HOS,201523,Gentiva,Bangor,ME,04401,658,678,47094,11031314,7966619,7966619,8554832,47,40,82,44,56,98,*,*,0,*,*,*,2.19,0,18,0,*,22,0,47,10,*,*,*,0,*,*,0,17420,2800,14222,764295,100
2023,FY,PROVIDER,HOS,201524,Affinity Care Of Maine Llc,South Portland,ME,04106,72,73,4209,1245163,805303,805303,809320,40,*,86,35,65,99,0,*,0,0,*,0,1.87,0,*,15,0,55,0,*,*,*,0,0,0,0,0,0,1461,127,2528,97290,100
2023,FY,PROVIDER,HOS,201525,Kindred Hospice,Portland,ME,04101,61,63,3250,867032,622094,622094,625033,*,*,85,34,66,95,0,0,*,0,*,0,1.85,0,17,0,0,51,0,19,*,0,0,0,0,0,0,0,1221,350,1203,47550,100
